name,t_ms,in_size_bytes,out_size_bytes,nlines
third_party/webrtc/modules/audio_processing/agc/analog_agc.c,370,107944,15056,3855
third_party/webrtc/modules/audio_coding/codecs/ilbc/interpolate_samples.c,74,47119,1680,1381
third_party/webrtc/modules/audio_coding/codecs/ilbc/lpc_encode.c,71,48761,1864,1433
third_party/webrtc/modules/audio_coding/codecs/ilbc/lsf_interpolate_to_poly_enc.c,53,45091,1624,1324
third_party/webrtc/modules/audio_coding/codecs/ilbc/init_decode.c,104,48058,2144,1428
third_party/webrtc/modules/audio_coding/codecs/ilbc/lsf_to_poly.c,49,48015,1960,1421
third_party/webrtc/modules/audio_coding/codecs/ilbc/lsf_check.c,63,47165,1640,1401
third_party/webrtc/modules/audio_coding/codecs/ilbc/enhancer_interface.c,182,57872,6440,1733
third_party/webrtc/modules/audio_coding/codecs/ilbc/lsf_interpolate_to_poly_dec.c,67,45067,1624,1326
third_party/webrtc/modules/audio_coding/codecs/ilbc/lsf_to_lsp.c,63,46975,1624,1391
third_party/webrtc/modules/audio_coding/codecs/ilbc/my_corr.c,46,44424,1744,1315
third_party/webrtc/modules/audio_coding/codecs/ilbc/nearest_neighbor.c,41,44351,1560,1310
third_party/webrtc/modules/audio_coding/codecs/ilbc/lsp_to_lsf.c,62,47173,1680,1414
third_party/webrtc/modules/audio_coding/codecs/ilbc/poly_to_lsf.c,59,47310,1656,1377
third_party/webrtc/modules/audio_coding/codecs/ilbc/simple_lpc_analysis.c,50,48960,2736,1447
third_party/webrtc/modules/audio_coding/codecs/ilbc/simple_lsf_quant.c,47,47435,1904,1388
third_party/webrtc/modules/audio_coding/codecs/ilbc/smooth_out_data.c,47,46888,1352,1375
third_party/webrtc/modules/audio_coding/codecs/ilbc/simple_lsf_dequant.c,60,47602,2328,1390
third_party/webrtc/modules/audio_coding/codecs/ilbc/poly_to_lsp.c,85,49397,2816,1485
third_party/webrtc/modules/audio_coding/codecs/ilbc/swap_bytes.c,56,44144,1296,1300
third_party/webrtc/modules/audio_coding/codecs/ilbc/state_construct.c,66,48351,2496,1441
third_party/webrtc/modules/audio_coding/codecs/ilbc/split_vq.c,70,47732,1728,1409
third_party/webrtc/modules/audio_coding/codecs/ilbc/refiner.c,96,49890,3024,1487
third_party/webrtc/modules/audio_coding/codecs/ilbc/simple_interpolate_lsf.c,88,50200,3024,1479
third_party/webrtc/modules/audio_coding/codecs/ilbc/window32_w32.c,47,44983,1800,1329
third_party/webrtc/modules/audio_coding/codecs/ilbc/vq3.c,49,47473,1504,1412
third_party/webrtc/modules/audio_coding/codecs/ilbc/vq4.c,52,47472,1584,1411
third_party/webrtc/modules/audio_coding/codecs/ilbc/state_search.c,88,49115,2880,1460
third_party/webrtc/modules/audio_coding/codecs/ilbc/smooth.c,100,51395,3576,1548
third_party/tcmalloc/chromium/src/tcmalloc.cc,854,679765,68104,26154
third_party/webrtc/modules/audio_coding/codecs/ilbc/pack_bits.c,137,51809,3560,1515
third_party/webrtc/modules/audio_coding/codecs/ilbc/xcorr_coef.c,77,46716,2400,1406
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/filterbank_tables.c,38,4783,1850,188
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/decode_bwe.c,59,60647,1824,1851
third_party/webrtc/modules/audio_coding/codecs/ilbc/unpack_bits.c,129,51347,3496,1503
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/arith_routines.c,91,51782,1704,1673
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/arith_routines_hist.c,96,58114,3144,1910
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/decode.c,95,67164,3928,2035
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/filters.c,86,58845,3456,1812
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/filterbanks.c,102,60629,4592,1839
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/initialize.c,79,58045,3904,1846
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/arith_routines_logist.c,143,59741,5584,1920
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/encode.c,155,102571,8680,3305
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/pitch_lag_tables.c,36,19292,12880,485
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/lpc_gain_swb_tables.c,32,8627,4576,272
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/bandwidth_estimator.c,225,76582,8072,2545
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/isacfix.c,172,109482,13272,3591
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/intialize.c,145,65976,5256,2035
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/fft.c,223,61622,5576,1916
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/lattice.c,130,82154,4680,2581
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/lpc_shape_swb12_tables.c,81,8651,4968,303
third_party/webrtc/modules/audio_processing/agc/digital_agc.c,220,69287,7904,2086
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/filterbanks.c,167,30526,7504,1152
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/lpc_shape_swb16_tables.c,79,11611,7440,406
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/pitch_gain_tables.c,39,10138,4134,245
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/spectrum_ar_model_tables.c,70,23063,6616,891
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/entropy_coding.c,976,172612,59752,5923
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/lpc_tables.c,138,125088,70064,1900
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/decode_plc.c,364,85846,8272,2616
third_party/webrtc/common_audio/resampler/resampler.cc,309,92423,16664,3363
third_party/webrtc/common_audio/vad/vad_gmm.c,108,43707,1600,1260
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/transform.c,161,63683,4944,1959
third_party/webrtc/common_audio/vad/webrtc_vad.c,161,49722,4136,1810
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/lpc_analysis.c,291,97300,15080,3008
third_party/webrtc/common_audio/vad/vad_filterbank.c,149,50928,3392,1499
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/pitch_filter.c,232,107870,15464,3598
third_party/webrtc/common_audio/vad/vad_core.c,195,63406,8840,1903
third_party/webrtc/common_audio/vad/vad_sp.c,156,48595,2320,1420
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/isac.c,396,194039,24480,6903
native_client/src/shared/platform/nacl_check.c,39,64176,2064,3079
third_party/webrtc/modules/audio_coding/codecs/iSAC/main/source/pitch_estimator.c,348,91618,15784,2855
native_client/src/shared/platform/nacl_global_secure_random.c,155,104469,4928,4548
native_client/src/shared/platform/nacl_interruptible_condvar.c,116,103975,3968,4561
third_party/angle/src/compiler/CodeGenGLSL.cpp,552,705166,2432,27057
native_client/src/shared/platform/nacl_interruptible_mutex.c,53,103702,4608,4521
native_client/src/shared/platform/nacl_host_desc_common.c,119,116310,3416,5132
third_party/skia/src/opts/SkUtils_opts_SSE2.cpp,237,132864,1752,5546
native_client/src/shared/platform/linux/condition_variable.c,70,117519,3856,5165
third_party/webrtc/modules/video_coding/codecs/i420/main/source/i420.cc,192,60926,16272,2831
native_client/src/shared/platform/nacl_sync_checked.c,72,103629,6888,4495
native_client/src/shared/platform/nacl_secure_random_common.c,92,66813,1960,3161
third_party/angle/src/compiler/OutputESSL.cpp,667,733121,4208,27897
native_client/src/shared/platform/platform_init.c,72,104331,2640,4557
native_client/src/shared/platform/linux/nacl_find_addrsp.c,55,87837,1488,4116
native_client/src/shared/platform/nacl_time_common.c,122,83636,1496,3912
native_client/src/shared/platform/linux/lock.c,66,115061,2840,5067
native_client/src/shared/platform/linux/nacl_clock.c,112,125522,3320,5439
native_client/src/shared/platform/linux/nacl_exit.c,53,85051,1712,4308
native_client/src/shared/platform/refcount_base.cc,117,106993,5312,5222
native_client/src/shared/platform/nacl_log.c,192,169312,26624,6922
third_party/webrtc/modules/audio_coding/codecs/iSAC/fix/source/entropy_coding.c,832,114333,36704,3831
native_client/src/shared/platform/linux/nacl_thread_id.c,44,89754,1416,4054
native_client/src/shared/platform/linux/nacl_secure_random.c,85,97337,5448,4209
native_client/src/shared/platform/linux/nacl_timestamp.c,39,33424,2040,1490
native_client/src/shared/platform/linux/nacl_threads.c,74,127645,4840,5602
native_client/src/shared/platform/linux/nacl_host_desc.c,129,133454,11560,5648
third_party/skia/src/opts/SkBitmapProcState_opts_SSE2.cpp,455,249977,8280,10543
native_client/src/shared/platform/linux/nacl_semaphore.c,123,102709,3216,4503
native_client/src/shared/platform/linux/nacl_host_dir.c,144,157123,7352,6299
third_party/skia/src/opts/SkBlitRow_opts_SSE2.cpp,484,239192,9496,9918
native_client/src/shared/platform/linux/nacl_time.c,140,210826,3912,8768
native_client/src/trusted/debug_stub/debug_stub.cc,60,873,1784,40
third_party/webrtc/modules/udp_transport/source/udp_socket_wrapper.cc,134,85259,7384,4080
native_client/src/trusted/debug_stub/event_common.cc,101,86820,8352,4337
third_party/angle/src/compiler/TranslatorESSL.cpp,700,734017,7976,27926
native_client/src/trusted/debug_stub/posix/debug_stub_posix.cc,49,873,1504,36
third_party/angle/src/compiler/OutputGLSLBase.cpp,1035,756937,66464,28583
third_party/angle/src/compiler/OutputGLSL.cpp,744,732966,3440,27892
third_party/angle/src/compiler/VersionGLSL.cpp,663,661716,9176,25505
third_party/angle/src/compiler/TranslatorGLSL.cpp,674,734638,9008,27951
third_party/angle/src/compiler/ShaderLang.cpp,677,711218,6504,27279
native_client/src/trusted/debug_stub/platform_common.cc,180,374408,2632,14979
third_party/webrtc/modules/udp_transport/source/udp_socket_manager_wrapper.cc,279,210690,6144,8930
third_party/webrtc/modules/udp_transport/source/udp_socket_posix.cc,280,116440,13288,6032
third_party/webrtc/modules/udp_transport/source/udp_socket_manager_posix.cc,288,247166,18864,10704
third_party/webrtc/modules/rtp_rtcp/source/bitrate.cc,378,259509,8552,10264
third_party/webrtc/modules/rtp_rtcp/source/dtmf_queue.cc,52,25316,4296,1158
third_party/webrtc/modules/rtp_rtcp/source/rtcp_receiver_help.cc,194,232861,10448,8914
third_party/webrtc/modules/rtp_rtcp/source/tmmbr_help.cc,162,29908,11744,1293
third_party/webrtc/modules/rtp_rtcp/source/ssrc_database.cc,259,221571,13776,8972
third_party/webrtc/modules/rtp_rtcp/source/rtp_header_extension.cc,299,206699,12136,7896
third_party/webrtc/modules/rtp_rtcp/source/rtp_utility.cc,289,279581,21208,10811
third_party/webrtc/modules/rtp_rtcp/source/rtcp_utility.cc,438,150905,28792,6211
third_party/webrtc/modules/rtp_rtcp/source/remote_rate_control.cc,141,64618,15640,2515
third_party/webrtc/modules/rtp_rtcp/source/bandwidth_management.cc,385,248668,8176,9417
native_client/src/trusted/debug_stub/nacl_debug.cc,653,760136,17576,30059
third_party/webrtc/modules/rtp_rtcp/source/overuse_detector.cc,290,304574,12200,11955
third_party/webrtc/modules/udp_transport/source/udp_transport_impl.cc,790,243924,85456,11303
third_party/webrtc/modules/rtp_rtcp/source/rtp_sender_audio.cc,499,400333,14176,15482
third_party/webrtc/modules/rtp_rtcp/source/rtp_receiver_audio.cc,580,275810,16392,10226
third_party/webrtc/modules/rtp_rtcp/source/receiver_fec.cc,324,342980,9112,13368
third_party/webrtc/modules/rtp_rtcp/source/rtp_sender.cc,745,460693,62856,18131
third_party/webrtc/modules/rtp_rtcp/source/forward_error_correction_internal.cc,643,956052,388216,26584
third_party/webrtc/modules/rtp_rtcp/source/rtp_receiver.cc,821,556043,47768,21300
third_party/webrtc/modules/rtp_rtcp/source/transmission_bucket.cc,307,155549,5760,6051
third_party/webrtc/modules/rtp_rtcp/source/rtp_receiver_video.cc,515,509223,16520,19132
third_party/webrtc/modules/rtp_rtcp/source/vp8_partition_aggregator.cc,327,391263,9624,14824
third_party/ots/src/gasp.cc,268,371508,6272,14122
third_party/webrtc/modules/rtp_rtcp/source/rtcp_sender.cc,926,568043,51920,21815
third_party/webrtc/modules/rtp_rtcp/source/rtp_packet_history.cc,609,287348,21424,10961
third_party/webrtc/modules/rtp_rtcp/source/rtp_sender_video.cc,519,506557,19040,19538
third_party/ots/src/head.cc,206,311419,5080,11819
third_party/ots/src/hhea.cc,233,372008,2896,14155
third_party/ots/src/hmtx.cc,222,371813,3000,14142
third_party/ots/src/gsub.cc,339,419727,12568,15714
net/third_party/nss/ssl/nsskea.c,68,248181,1496,9904
third_party/webrtc/modules/rtp_rtcp/source/forward_error_correction.cc,1011,328906,22032,12618
third_party/ots/src/gdef.cc,502,413292,7872,15482
net/third_party/nss/ssl/cmpcert.c,108,274421,2248,10950
third_party/ots/src/glyf.cc,426,408933,7448,15355
third_party/ots/src/gpos.cc,406,424551,14392,15854
third_party/webrtc/modules/rtp_rtcp/source/rtp_format_vp8.cc,662,293164,22272,11024
third_party/webrtc/modules/rtp_rtcp/source/rtcp_receiver.cc,1433,535321,59784,19931
net/third_party/nss/ssl/authcert.c,283,323955,2520,12408
third_party/ots/src/loca.cc,291,370445,5488,14121
net/third_party/nss/ssl/sslerr.c,73,80729,1576,2674
third_party/ots/src/hdmx.cc,462,372027,12472,14166
third_party/ots/src/kern.cc,441,373243,14560,14193
net/third_party/nss/ssl/ssl3gthr.c,171,357444,3128,14354
net/third_party/nss/ssl/prelib.c,215,394334,1768,15394
net/third_party/nss/ssl/sslauth.c,187,393326,5928,15379
net/third_party/nss/ssl/sslmutex.c,80,92707,3848,3686
net/third_party/nss/ssl/sslenum.c,200,248878,2040,9970
net/third_party/nss/ssl/sslerrstrs.c,194,272324,46272,10647
net/third_party/nss/ssl/sslgathr.c,195,360689,5024,14521
net/third_party/nss/ssl/ssldef.c,221,357036,4472,14336
net/third_party/nss/ssl/sslinit.c,131,354138,1600,14168
net/third_party/nss/ssl/sslver.c,47,64694,1241,2266
net/third_party/nss/ssl/derive.c,378,440815,15216,17192
net/third_party/nss/ssl/sslinfo.c,203,369660,28336,14495
net/third_party/nss/ssl/ssl3ecc.c,336,460216,21544,18135
net/third_party/nss/ssl/sslplatf.c,149,364316,826,14606
net/third_party/nss/ssl/bodge/secure_memcmp.c,45,26657,1272,1085
net/third_party/nss/ssl/sslreveal.c,156,355349,2880,14258
net/third_party/nss/ssl/ssltrace.c,135,353945,826,14161
third_party/webrtc/modules/rtp_rtcp/source/rtp_rtcp_impl.cc,1768,577572,151096,21531
net/third_party/nss/ssl/sslnonce.c,216,402667,10728,15686
net/third_party/nss/ssl/unix_err.c,169,28086,18624,1289
net/third_party/nss/ssl/ssl3ext.c,441,458542,29520,17938
native_client/src/trusted/debug_stub/posix/mutex_impl.cc,154,33917,7792,1569
third_party/yasm/source/patched-yasm/libyasm/xstrdup.c,92,68513,2152,2718
net/third_party/nss/ssl/sslsnce.c,398,483004,28176,19101
third_party/ots/src/fpgm.cc,210,308432,3352,11706
net/third_party/nss/ssl/sslsecur.c,428,424927,28688,16789
third_party/ots/src/cvt.cc,271,308465,3352,11712
net/third_party/nss/ssl/sslcon.c,667,477337,40032,19311
third_party/libpng/pngmem.c,99,157055,4328,5934
third_party/libpng/pngget.c,184,163972,9264,6226
net/third_party/nss/ssl/sslsock.c,561,444519,54168,18067
third_party/libpng/pngpread.c,216,179172,21424,6785
third_party/ots/src/layout.cc,1145,440401,16112,16505
third_party/libpng/pngset.c,154,166705,10424,6308
third_party/libpng/pngrio.c,221,155850,3144,5877
native_client/src/trusted/debug_stub/transport_common.cc,513,601637,15856,24004
net/third_party/nss/ssl/bodge/loader.c,662,244747,87776,9562
third_party/libpng/pngread.c,318,179108,23888,6811
third_party/ots/src/maxp.cc,213,310925,4824,11800
third_party/ots/src/ltsh.cc,271,369826,5360,14086
native_client/src/trusted/debug_stub/posix/thread_impl.cc,666,378159,18840,15058
third_party/libpng/pngrtran.c,448,192055,15632,7243
native_client/src/trusted/debug_stub/posix/platform_impl.cc,760,747553,6448,29548
third_party/libpng/pngrutil.c,469,197911,33368,7583
third_party/libpng/pnggccrd.c,59,232,821,9
third_party/libpng/pngerror.c,114,158070,3688,5994
third_party/ots/src/metrics.cc,394,375052,9576,14268
third_party/ots/src/prep.cc,286,308432,3360,11706
third_party/ots/src/cff_type2_charstring.cc,808,697805,12376,26844
third_party/ots/src/os2.cc,367,316135,7440,12001
third_party/libpng/pngvcrd.c,22,229,820,9
third_party/ots/src/vmtx.cc,262,372203,3208,14165
third_party/libpng/png.c,183,165392,15992,6397
third_party/ots/src/vhea.cc,327,372446,3088,14180
third_party/ots/src/vorg.cc,298,370143,6536,14074
third_party/yasm/source/patched-yasm/libyasm/xmalloc.c,110,73919,4064,2962
third_party/libpng/pngwtran.c,155,154983,1584,5830
third_party/yasm/source/patched-yasm/modules/preprocs/nasm/genversion.c,77,63468,5272,2305
third_party/libpng/pngtrans.c,203,161254,3632,6128
third_party/ots/src/cff.cc,1027,643478,19920,24925
third_party/libpng/pngwio.c,189,156319,3752,5895
third_party/yasm/source/patched-yasm/tools/re2c/mbo_getopt.c,89,64089,3800,2373
third_party/ots/src/post.cc,548,620019,9128,23991
third_party/yasm/source/patched-yasm/tools/re2c/main.c,81,74144,11544,2992
third_party/yasm/source/patched-yasm/libyasm/genmodule.c,128,82408,6784,2456
third_party/yasm/source/patched-yasm/tools/re2c/translate.c,35,5210,2504,105
third_party/libpng/pngwrite.c,246,179305,21768,6897
third_party/yasm/source/patched-yasm/libyasm/phash.c,274,74207,4464,2833
third_party/yasm/source/patched-yasm/tools/re2c/substr.c,75,61740,3960,2351
third_party/ots/src/vdmx.cc,594,372584,18352,14179
third_party/yasm/source/patched-yasm/tools/re2c/parser.c,162,75725,17064,3065
third_party/yasm/source/patched-yasm/tools/genmacro/genmacro.c,88,61292,4800,2269
third_party/yasm/source/patched-yasm/genstring.c,112,59468,4232,2237
third_party/yasm/source/patched-yasm/tools/re2c/dfa.c,181,77497,10320,3049
third_party/yasm/source/patched-yasm/tools/re2c/scanner.c,211,81573,9216,3362
third_party/ots/src/cmap.cc,1268,469311,34848,17728
third_party/yasm/source/patched-yasm/tools/re2c/actions.c,293,93122,15984,3720
third_party/libpng/pngwutil.c,502,200050,29272,7728
third_party/protobuf/src/google/protobuf/stubs/structurally_valid.cc,188,367682,7168,13192
third_party/yasm/source/patched-yasm/tools/re2c/code.c,340,92607,34056,3762
third_party/ots/src/name.cc,926,626851,27560,24177
third_party/protobuf/src/google/protobuf/stubs/substitute.cc,303,398160,6136,15693
third_party/ots/src/ots.cc,1019,520231,32648,19983
net/third_party/nss/ssl/ssl3con.c,2013,662428,119992,26380
third_party/protobuf/src/google/protobuf/service.cc,282,317839,4536,12817
third_party/protobuf/src/google/protobuf/stubs/strutil.cc,810,664919,34688,25717
third_party/protobuf/src/google/protobuf/io/zero_copy_stream_impl.cc,638,691694,38224,27120
third_party/protobuf/src/google/protobuf/io/tokenizer.cc,594,407652,23880,16336
third_party/protobuf/src/google/protobuf/io/printer.cc,659,455567,19896,17881
third_party/protobuf/src/google/protobuf/reflection_ops.cc,1056,697496,13584,27233
base/event_recorder_stubs.cc,96,17318,2272,705
third_party/protobuf/src/google/protobuf/dynamic_message.cc,1319,1218713,22240,43585
third_party/protobuf/src/google/protobuf/wire_format.cc,1172,1131826,29232,39678
third_party/protobuf/src/google/protobuf/compiler/importer.cc,1141,1195210,37544,43251
base/third_party/xdg_user_dirs/xdg_user_dir_lookup.cc,256,54516,5272,2472
third_party/protobuf/src/google/protobuf/extension_set_heavy.cc,1600,1057325,26024,36822
v8/src/snapshot-empty.cc,1218,1190793,3906,40438
third_party/undoview/undo_view.c,809,1413237,6632,44666
third_party/protobuf/src/google/protobuf/descriptor_database.cc,1819,1079480,77456,37928
base/base64.cc,557,798681,2984,30785
third_party/protobuf/src/google/protobuf/message.cc,1684,1291604,44336,46317
third_party/harfbuzz/src/harfbuzz-myanmar.c,424,99508,5432,3730
third_party/protobuf/src/google/protobuf/text_format.cc,1707,1174357,83136,42194
out/Release/gen/experimental-libraries.cc,1129,1222603,12664,40456
third_party/libxml/src/DOCBparser.c,131,231925,8568,8824
third_party/undoview/undo_manager.c,990,1489375,36800,46737
third_party/libxml/src/xmlstring.c,332,257458,14648,9641
third_party/libxml/src/xmlmemory.c,199,243387,18960,9322
third_party/libxml/src/xlink.c,196,261908,4944,10303
third_party/protobuf/src/google/protobuf/generated_message_reflection.cc,2100,1195795,111792,41143
third_party/libxml/src/xmlunicode.c,390,136085,97648,3468
third_party/libxml/src/xmlmodule.c,199,228961,5368,8651
third_party/libxml/src/catalog.c,965,349478,78504,13583
third_party/libxml/src/encoding.c,512,354006,36784,10610
third_party/libxml/src/xmlIO.c,537,337745,56928,13020
third_party/libxml/src/xpointer.c,871,320863,44352,12165
third_party/libxml/src/xmlsave.c,515,297110,53192,11111
third_party/libxml/src/xmlwriter.c,790,354111,84608,12984
third_party/protobuf/src/google/protobuf/compiler/parser.cc,2501,1296939,132776,46313
base/md5.cc,534,806606,7392,30988
base/file_descriptor_shuffle.cc,656,577218,8384,22410
third_party/libxml/src/debugXML.c,1124,406140,94944,12902
third_party/libxml/src/xmlschemastypes.c,1369,450227,95688,16011
out/Release/gen/libraries.cc,2368,2274739,249496,40492
base/third_party/dmg_fp/g_fmt.cc,88,1610,2056,116
base/third_party/icu/icu_utf.cc,90,19542,2784,723
base/message_pump_glib.cc,956,1050656,16808,39997
base/message_pump_libevent.cc,846,848840,32112,32815
base/atomicops_internals_x86_gcc.cc,49,25927,1896,964
third_party/libxml/src/xmlreader.c,1314,386328,76664,14201
base/time_posix.cc,460,561125,7136,21827
base/linux_util.cc,1201,1321780,19928,50509
base/debug/stack_trace_posix.cc,669,872896,9520,34244
base/metrics/field_trial.cc,1248,1009278,58872,38357
third_party/libxml/src/xmlregexp.c,1757,419696,131232,16037
base/sync_socket_posix.cc,911,1047190,11792,40953
base/debug/alias.cc,38,572,1232,54
base/cpu.cc,171,280263,1864,11133
base/bind_helpers.cc,509,599749,2920,23731
base/base_paths.cc,618,984786,2056,38114
base/build_time.cc,527,525526,2640,20685
base/base_paths_posix.cc,690,987957,5704,38246
base/string16.cc,1271,798793,95120,30798
base/callback_internal.cc,412,573926,4192,22684
base/message_pump_gtk.cc,1770,2497063,18784,90201
base/third_party/nspr/prtime.cc,1007,542037,12072,20744
third_party/protobuf/src/google/protobuf/descriptor.pb.cc,4284,1444294,411752,49185
base/third_party/dmg_fp/dtoa_wrapper.cc,1241,625647,40016,25428
base/at_exit.cc,974,828694,22904,30833
base/debug/debugger.cc,477,527016,2464,20743
base/debug/stack_trace.cc,517,663877,3104,25696
base/debug/debugger_posix.cc,557,871599,4328,34173
base/debug/profiler.cc,640,945696,2792,36480
base/native_library_posix.cc,579,833840,5280,32200
base/environment.cc,851,840822,7032,32307
base/file_util.cc,845,1055261,24808,40863
base/debug/trace_event.cc,992,1035190,2960,39863
base/command_line.cc,1329,917301,41808,35094
base/files/file_path_watcher.cc,797,1084563,6976,42096
base/global_descriptors_posix.cc,604,727930,6320,28550
base/file_path.cc,1017,863319,36736,33184
base/file_util_linux.cc,986,985708,1976,38161
base/json/json_file_value_serializer.cc,698,1020536,10216,39433
third_party/libxml/src/xpath.c,3785,645070,241856,22945
base/memory/ref_counted.cc,387,545084,3904,21341
base/json/json_reader.cc,930,967015,25712,37063
base/lazy_instance.cc,483,671015,1992,26285
base/json/json_string_value_serializer.cc,652,903522,4224,34789
base/json/string_escape.cc,625,842463,5920,32357
base/memory/singleton.cc,435,670041,1496,26315
base/memory/ref_counted_memory.cc,569,602714,11312,23539
base/json/json_writer.cc,812,906904,15504,34686
base/file_util_proxy.cc,1536,1271559,107032,47437
base/message_pump.cc,161,128703,2832,4882
base/memory/weak_ptr.cc,526,550285,8512,21513
base/file_util_posix.cc,1690,1341077,72608,50639
base/location.cc,889,871823,8832,33550
base/message_loop_proxy.cc,451,771256,6072,28742
base/files/file_path_watcher_linux.cc,1562,1320481,54904,49140
base/debug/trace_event_impl.cc,1996,1390851,90448,51729
base/message_loop_proxy_impl.cc,516,1009763,9880,39367
third_party/protobuf/src/google/protobuf/descriptor.cc,6228,1432836,321048,50714
base/message_pump_default.cc,1031,592133,6280,23650
base/path_service.cc,858,1008886,25120,38844
base/pickle.cc,746,715004,28832,27400
base/logging.cc,1623,931107,42640,36019
base/metrics/stats_counters.cc,1009,812845,13624,31857
base/process_posix.cc,736,933254,4048,36292
base/profiler/tracked_time.cc,69,45194,5944,2064
base/vlog.cc,1048,834454,10840,32046
base/platform_file.cc,865,822582,1624,31979
base/pending_task.cc,962,864702,3768,33922
base/process_util.cc,855,902720,8584,34981
base/platform_file_posix.cc,966,870464,8864,33695
base/process_linux.cc,942,1011886,6832,39081
base/metrics/stats_table.cc,1259,994165,28784,38905
base/scoped_native_library.cc,188,302628,3752,12160
base/safe_strerror_posix.cc,266,295766,2040,11859
base/sha1_portable.cc,163,287245,5144,11462
base/version.cc,1480,848668,10872,32494
base/property_bag.cc,602,570747,17248,22159
base/rand_util.cc,655,902393,12480,34235
base/profiler/alternate_timer.cc,780,506109,6712,19709
base/profiler/scoped_profile.cc,829,788634,2912,30655
base/sequenced_task_runner.cc,596,771049,6784,28727
base/synchronization/lock.cc,22,229,820,9
base/rand_util_posix.cc,795,1003896,6616,38601
base/message_loop.cc,2263,2131031,101968,78475
base/string_piece.cc,757,803727,42800,30948
base/synchronization/cancellation_flag.cc,368,526845,1512,20787
base/scoped_temp_dir.cc,977,985451,5928,38143
base/shared_memory_posix.cc,961,1026719,28432,39481
base/synchronization/lock_impl_posix.cc,542,508122,5248,19787
base/stringprintf.cc,633,845812,8544,32463
base/supports_user_data.cc,579,608014,13424,23602
base/synchronization/condition_variable_posix.cc,464,533270,10672,20981
base/string_split.cc,937,851978,28224,32536
base/process_util_posix.cc,1397,1158349,39096,45462
base/metrics/histogram.cc,2616,979422,156392,36384
base/process_util_linux.cc,1628,1092840,59552,42962
base/string_number_conversions.cc,1319,871749,27616,33263
base/sys_info_posix.cc,628,990600,5592,38327
base/threading/non_thread_safe_impl.cc,387,529346,3376,20934
third_party/libxml/src/xmlschemas.c,6569,910895,473984,33659
base/task_runner.cc,488,705852,6504,27821
base/threading/thread_checker_impl.cc,188,90837,3680,4619
base/threading/thread_restrictions.cc,32,17239,829,647
base/sys_string_conversions_posix.cc,561,801182,4856,30877
base/threading/platform_thread_posix.cc,608,819062,10840,32160
base/system_monitor/system_monitor_posix.cc,801,1176614,2616,44041
base/sys_info_linux.cc,843,1019814,6056,39152
base/threading/thread_local_posix.cc,361,507729,4464,19778
base/threading/thread_collision_warner.cc,400,549761,4976,21634
base/threading/thread_local_storage_posix.cc,363,509150,6144,19791
base/threading/watchdog.cc,470,550078,17136,21444
base/threading/simple_thread.cc,918,963685,30104,37290
base/string_util.cc,1810,1032301,72560,39431
base/synchronization/waitable_event_watcher_posix.cc,1182,1203596,20696,45325
base/synchronization/waitable_event_posix.cc,1271,1043357,28232,40921
base/utf_string_conversion_utils.cc,240,306837,7128,12252
base/threading/post_task_and_reply_impl.cc,915,921016,10008,34503
base/time.cc,581,848574,8064,32864
base/threading/thread.cc,940,1217310,22160,45574
third_party/harfbuzz/contrib/harfbuzz-unicode-tables.c,149,168928,40616,4914
third_party/harfbuzz/contrib/harfbuzz-freetype.c,132,125183,4624,4792
base/threading/worker_pool.cc,876,1014475,3200,38006
third_party/harfbuzz/src/harfbuzz-hebrew.c,82,71710,3256,2742
base/system_monitor/system_monitor.cc,1799,1258991,79392,46996
third_party/harfbuzz/src/harfbuzz-thai.c,149,85344,2512,3333
